epoch,episode,batch,loss,policy_loss,kl,entropy,avg_reward,succ_rate,elapsed_s
20,3712,6160,0.4724,-0.4371,0.3277,7.0845,-0.3573,0.3507,9981.1
20,4032,6180,0.1477,0.1793,0.1377,6.2870,-0.3068,0.3506,9999.7
20,4352,6200,-0.9306,1.7413,0.1389,3.9074,-0.2660,0.3506,10018.2
20,4672,6220,-0.1158,2.0157,0.3426,7.0707,-0.3027,0.3507,10036.9
20,4992,6240,0.2893,1.6149,0.3504,5.1416,-0.2583,0.3508,10054.5
21,320,6260,-0.7375,-0.2332,0.1520,4.5467,-0.0095,0.3509,10074.0
21,640,6280,-0.6113,-0.0523,0.0693,5.7700,-0.1563,0.3509,10092.5
21,960,6300,0.0129,0.6963,0.6045,8.3391,-0.2200,0.3509,10110.7
21,1280,6320,-0.3075,0.4033,0.1673,5.7129,-0.1582,0.3509,10129.1
21,1600,6340,-0.5158,-0.3937,0.1836,3.2522,-0.0443,0.3508,10148.1
21,1920,6360,0.2613,0.7382,0.2537,4.3519,-0.0681,0.3507,10165.6
21,2240,6380,0.0776,1.5411,0.3060,4.5082,-0.4542,0.3507,10183.2
21,2560,6400,-0.2135,-1.0266,0.1045,3.8910,0.1622,0.3508,10202.0
21,2880,6420,0.1165,0.0294,0.4807,5.8879,-0.1929,0.3508,10220.6
21,3200,6440,-0.2830,0.3286,0.1615,5.8972,-0.0412,0.3508,10239.2
21,3520,6460,0.0002,0.4078,0.1985,5.2013,-0.2474,0.3508,10258.9
21,3840,6480,-0.2750,-0.8105,0.1251,6.5944,-0.3838,0.3508,10277.4
21,4160,6500,0.0372,0.1662,0.1333,7.7364,-0.1284,0.3507,10295.8
21,4480,6520,-0.1916,-0.1080,0.1214,3.2339,0.1302,0.3508,10314.2
21,4800,6540,0.1190,0.3498,0.1125,4.3249,0.0278,0.3509,10333.3
22,128,6560,-0.0957,0.0846,0.1263,8.8923,-0.2390,0.3511,10351.8
22,448,6580,0.2321,0.4371,0.1534,7.1763,0.1202,0.3512,10370.3
22,768,6600,-0.4144,0.5142,0.1481,4.5185,-0.2101,0.3511,10389.0
22,1088,6620,0.2820,2.4724,0.0776,4.9024,-0.3277,0.3511,10408.8
22,1408,6640,0.0550,1.5857,0.1765,7.7517,-0.2522,0.3511,10428.4
22,1728,6660,-0.5559,0.0573,0.1352,5.8666,0.1530,0.3512,10448.8
22,2048,6680,0.6508,1.0875,0.2551,5.7321,-0.4244,0.3512,10468.2
22,2368,6700,-0.6331,-0.9627,0.3680,5.8835,-0.1236,0.3513,10487.1
22,2688,6720,-0.3882,-2.5202,0.4078,7.1613,-0.0558,0.3513,10507.4
22,3008,6740,0.7125,1.5776,0.1794,5.5713,-0.1707,0.3512,10528.0
22,3328,6760,0.0754,-1.3728,0.1962,4.8373,0.1324,0.3514,10549.5
22,3648,6780,-0.0504,-0.5150,0.1836,5.1796,-0.0621,0.3516,10569.6
22,3968,6800,0.3730,0.5129,0.2788,6.4386,-0.2756,0.3515,10589.9
22,4288,6820,-0.9770,-2.5622,0.2415,7.9469,-0.0069,0.3515,10609.1
22,4608,6840,-0.1637,-1.1613,0.1664,6.3644,0.0737,0.3517,10629.0
22,4928,6860,0.3584,0.5809,0.0791,5.1834,-0.2185,0.3516,10652.1
23,256,6880,0.0224,1.1680,0.1111,6.8911,-0.2241,0.3516,10678.1
23,576,6900,-0.3391,-1.8444,0.0728,6.9048,0.1339,0.3517,10706.9
23,896,6920,0.0955,-0.3413,0.1279,6.5787,-0.0383,0.3516,10737.8
23,1216,6940,-0.2051,-0.9269,0.2540,7.3876,-0.1135,0.3516,10770.0
23,1536,6960,0.2556,-1.3402,0.3940,7.2370,-0.0197,0.3515,10795.7
23,1856,6980,-0.3298,-1.8629,0.3273,7.3059,-0.0992,0.3516,10826.1
23,2176,7000,0.0200,-1.2051,0.0933,5.3531,-0.1541,0.3515,10849.3
23,2496,7020,-0.0553,-1.2537,0.1981,7.6684,0.2760,0.3516,10874.1
23,2816,7040,0.0994,0.1477,0.1832,5.3509,-0.3547,0.3516,10900.1
23,3136,7060,-0.5214,1.6477,0.3662,9.0916,-0.2226,0.3517,10928.4
23,3456,7080,-0.1118,-1.5715,0.1662,6.1787,0.4234,0.3518,10957.2
23,3776,7100,0.3344,0.5188,0.0513,5.9286,-0.2397,0.3520,10984.2
23,4096,7120,-0.1229,0.8246,0.0729,5.6997,-0.1127,0.3520,11010.2
23,4416,7140,-0.3153,-0.5347,0.0493,5.9157,0.0082,0.3520,11044.6
23,4736,7160,0.3063,0.6364,0.1143,4.5197,-0.1002,0.3520,11074.0
24,64,7180,-0.5495,-2.2694,0.1744,8.2230,-0.0987,0.3522,11112.9
24,384,7200,-0.5666,-0.4928,0.1831,4.9327,-0.1880,0.3523,11147.4
24,704,7220,-0.3315,-1.0388,0.1702,6.9849,-0.1024,0.3521,11181.3
24,1024,7240,-0.0630,-2.4419,0.2058,6.9794,0.0083,0.3521,11215.8
24,1344,7260,-0.0788,-0.3276,0.4591,5.2581,-0.1021,0.3520,11253.1
24,1664,7280,-0.9003,0.8070,0.4133,4.9752,-0.2859,0.3521,11288.5
24,1984,7300,0.7808,-0.2100,0.1626,3.9901,0.1025,0.3521,11319.1
24,2304,7320,-0.0336,-0.2918,0.1753,7.7142,-0.2959,0.3520,11348.9
24,2624,7340,-0.5241,0.8151,0.1365,6.8182,-0.3163,0.3519,11378.3
24,2944,7360,-0.0042,-0.7634,0.1464,6.5433,-0.1729,0.3518,11411.0
24,3264,7380,-0.1027,-0.0030,0.1079,4.5196,-0.3167,0.3519,11439.7
24,3584,7400,-0.1930,-0.9267,0.2558,5.3485,-0.1977,0.3520,11471.5
24,3904,7420,-0.2316,-0.5589,0.2814,4.9443,0.1269,0.3520,11505.2
24,4224,7440,0.3600,0.3833,0.1701,8.2207,-0.2605,0.3520,11534.4
24,4544,7460,-0.7986,0.5671,0.3138,5.9573,-0.1418,0.3520,11564.0
24,4864,7480,0.6940,0.3091,0.2735,7.9845,-0.3406,0.3519,11591.0
25,192,7500,-0.2372,-1.5457,0.1802,5.8046,0.0635,0.3521,11619.5
25,512,7520,-0.2268,-0.5030,0.1347,7.8926,-0.2660,0.3520,11646.2
25,832,7540,0.5963,-0.3843,0.1298,5.9256,-0.1411,0.3519,11674.8
25,1152,7560,0.1535,-0.4673,0.1606,3.9997,0.0631,0.3519,11704.6
25,1472,7580,0.2018,-0.1668,0.1217,5.1799,-0.2060,0.3518,11733.7
25,1792,7600,0.0254,1.0762,0.1666,5.2159,-0.3626,0.3518,11761.2
25,2112,7620,-0.2486,-1.4931,0.1095,5.3526,0.0656,0.3517,11812.3
25,2432,7640,0.0196,-0.2094,0.1383,7.4753,-0.3449,0.3517,11851.3
25,2752,7660,-0.2793,0.8864,0.2269,5.0730,-0.1236,0.3519,11884.8
25,3072,7680,0.1406,-0.9569,0.3414,6.6145,0.0926,0.3518,11915.8
25,3392,7700,-0.2446,-1.7852,0.2786,5.6352,0.1103,0.3518,11943.5
25,3712,7720,-0.0839,0.4748,0.3052,3.9710,-0.1953,0.3519,11974.2
25,4032,7740,0.4722,0.6818,0.2778,4.5247,-0.2547,0.3518,12000.3
25,4352,7760,-0.3888,-0.3635,0.3450,2.9456,-0.0742,0.3518,12029.3
25,4672,7780,0.2913,1.0620,0.2930,5.7967,-0.2281,0.3518,12056.2
25,4992,7800,-0.3214,0.1859,0.5097,4.3100,0.0174,0.3519,12082.1
26,320,7820,0.3848,0.0362,0.6236,3.5362,-0.1287,0.3519,12107.6
26,640,7840,-0.8463,-2.6661,0.4579,6.0748,0.0300,0.3518,12133.5
26,960,7860,-0.2739,1.1163,0.1896,8.9652,-0.3004,0.3518,12158.7
26,1280,7880,-0.2217,0.4442,0.0532,4.0789,-0.2984,0.3518,12185.0
26,1600,7900,-0.0947,-0.0080,0.1606,3.8518,-0.1619,0.3518,12209.9
26,1920,7920,0.0207,0.6495,0.2200,3.7156,-0.1548,0.3518,12233.5
26,2240,7940,-0.0818,-1.3765,0.2227,4.2012,-0.0323,0.3518,12258.7
26,2560,7960,0.0783,-0.8621,0.2493,4.5236,-0.0707,0.3519,12283.8
26,2880,7980,-0.0597,-0.7678,0.3604,6.7454,-0.1336,0.3518,12309.7
26,3200,8000,-0.4139,0.3011,0.0842,5.0696,-0.0820,0.3518,12336.9
26,3520,8020,-0.1280,-0.7319,0.1520,4.3387,-0.0239,0.3517,12364.8
26,3840,8040,0.4851,0.0978,0.3441,7.2917,-0.2974,0.3517,12391.9
26,4160,8060,-0.1318,-0.6383,0.1385,7.5844,-0.0845,0.3516,12420.0
26,4480,8080,-0.6857,-0.2310,0.1519,3.7942,0.0823,0.3518,12453.9
26,4800,8100,0.6720,-0.0976,0.2013,4.8341,0.0773,0.3518,12484.2
27,128,8120,-0.6420,-2.2468,0.1356,8.6452,-0.0447,0.3520,12512.5
27,448,8140,0.0240,-0.7531,0.2403,6.5929,0.0321,0.3520,12538.0
27,768,8160,-0.1032,-0.2160,0.1411,4.1594,-0.1515,0.3519,12569.0
27,1088,8180,0.1799,0.0017,0.0864,4.6990,-0.2697,0.3518,12597.8
27,1408,8200,-0.1888,1.9114,0.1097,6.4694,-0.2369,0.3518,12625.1
27,1728,8220,-0.6905,0.7237,0.2782,6.7279,-0.1602,0.3518,12651.4
27,2048,8240,-0.6869,-2.3579,0.4872,5.8402,-0.0572,0.3519,12678.5
27,2368,8260,0.7995,-0.5865,0.2482,5.8899,0.1390,0.3519,12704.2
27,2688,8280,-0.0869,-0.0578,0.2464,4.7563,-0.1551,0.3519,12731.5
27,3008,8300,-0.1210,-1.0506,0.1848,5.0818,0.1215,0.3519,12759.1
27,3328,8320,0.0280,-0.8246,0.1766,4.6790,0.0577,0.3520,12785.7
27,3648,8340,-0.8196,0.4001,0.2550,4.7665,0.0504,0.3521,12812.2
27,3968,8360,0.2103,-0.4598,0.1220,5.9778,-0.2069,0.3522,12839.0
27,4288,8380,-0.2336,0.0375,0.2697,5.5174,-0.0108,0.3523,12864.3
27,4608,8400,0.0073,-0.3178,0.1041,3.7297,-0.1231,0.3523,12890.1
27,4928,8420,0.3747,0.3760,0.8296,3.9954,-0.2456,0.3522,12914.1
28,256,8440,-0.5842,-0.2951,0.9375,6.2198,-0.1032,0.3523,12940.5
28,576,8460,-0.0721,-1.8535,0.4161,7.4651,0.0143,0.3523,12967.5
28,896,8480,-0.0531,-0.7455,0.4160,5.6738,0.0181,0.3522,12996.1
28,1216,8500,-0.0904,-0.0302,0.1628,5.9995,-0.2900,0.3522,13026.2
28,1536,8520,0.0693,-0.5557,0.5311,6.4766,-0.1133,0.3523,13057.2
28,1856,8540,-0.4808,-1.2059,0.3294,6.8419,-0.1566,0.3523,13087.7
28,2176,8560,-0.0276,-1.6210,0.1933,5.8788,0.2021,0.3523,13110.5
28,2496,8580,0.0951,-1.5823,0.2310,5.9427,0.3152,0.3524,13136.7
28,2816,8600,-0.6305,0.3027,0.1318,4.9167,-0.2586,0.3524,13162.8
28,3136,8620,-0.0042,0.7511,0.1551,5.3239,-0.1379,0.3525,13187.5
28,3456,8640,0.0760,-2.1760,0.1550,5.6927,0.0537,0.3525,13212.1
28,3776,8660,-0.9027,-0.6309,0.1714,6.7031,-0.3588,0.3525,13235.3
28,4096,8680,-0.4399,1.2877,0.1350,4.8524,0.0375,0.3525,13260.2
28,4416,8700,0.4725,0.3846,0.0830,5.5989,-0.1740,0.3526,13286.8
28,4736,8720,0.0661,-0.9040,0.1146,3.8630,-0.0065,0.3526,13310.8
29,64,8740,-0.2154,-1.1108,0.1153,7.9024,-0.0807,0.3527,13335.6
29,384,8760,-0.0338,-0.2191,0.1523,3.9573,-0.1798,0.3527,13361.2
29,704,8780,0.0322,-0.6736,0.0936,5.7017,-0.1697,0.3527,13385.2
29,1024,8800,-0.0720,-1.1272,0.1305,3.7928,-0.0061,0.3527,13410.7
29,1344,8820,0.0592,0.8982,0.1602,3.3484,-0.0561,0.3527,13437.8
29,1664,8840,-0.2867,0.9897,0.1847,3.0546,-0.3718,0.3528,13470.7
29,1984,8860,0.1256,-0.6669,0.1166,3.4502,0.1118,0.3528,13498.6
29,2304,8880,-0.4155,1.5269,0.0971,7.1733,-0.2689,0.3529,13525.7
29,2624,8900,-0.0840,1.3407,0.2114,6.8438,-0.3852,0.3529,13553.3
29,2944,8920,0.3536,-2.4847,0.1548,7.3283,-0.1774,0.3528,13581.0
29,3264,8940,-0.3776,1.4772,0.2215,6.5372,-0.3569,0.3529,13611.2
29,3584,8960,-0.3249,-2.4759,0.2022,6.7114,-0.1302,0.3529,13640.0
29,3904,8980,0.0569,-0.8920,0.2639,5.3873,0.0326,0.3530,13667.2
29,4224,9000,0.6288,2.7825,0.6414,6.8497,-0.4162,0.3530,13700.7
29,4544,9020,0.0905,-3.3533,0.4076,5.7269,0.1380,0.3530,13726.5
29,4864,9040,-0.0846,0.3865,0.1231,6.3290,-0.1542,0.3529,13752.6
30,192,9060,-0.0101,-0.7864,0.3915,5.0243,0.0897,0.3531,13779.8
30,512,9080,0.5685,-1.9403,0.1679,6.3158,-0.2398,0.3531,13806.4
30,832,9100,-0.7100,-0.6869,0.3531,6.3290,-0.1029,0.3531,13832.8
30,1152,9120,-0.2187,0.6544,0.3083,4.0979,-0.1984,0.3531,13858.7
30,1472,9140,0.5695,0.5979,0.2821,6.5918,-0.4083,0.3528,13881.1
30,1792,9160,-0.4417,-0.2832,0.3499,6.8203,-0.1564,0.3528,13905.9
30,2112,9180,0.1058,-2.2764,0.7128,7.6108,-0.0189,0.3528,13928.9
30,2432,9200,0.1022,-0.7950,0.4039,8.6596,-0.3619,0.3527,13953.7
30,2752,9220,0.2739,-0.2895,0.3627,6.4833,-0.2656,0.3527,13980.5
30,3072,9240,-1.1991,1.2341,0.3191,8.2948,-0.3025,0.3527,14004.9
30,3392,9260,-0.4177,2.5655,0.2116,6.8544,-0.2914,0.3526,14030.5
30,3712,9280,-0.0480,-0.7621,0.3251,7.1130,-0.1465,0.3527,14056.3
30,4032,9300,0.4378,-0.1691,0.2020,6.6176,-0.1978,0.3526,14081.3
30,4352,9320,-0.1919,-0.0346,0.0991,3.2050,-0.1685,0.3525,14106.5
30,4672,9340,0.0647,3.0306,0.0749,6.1703,-0.3446,0.3525,14134.3
30,4992,9360,-0.0166,-1.6933,0.1028,3.8454,0.2864,0.3527,14164.9
31,320,9380,-0.0851,-0.3147,0.2251,3.5946,-0.1285,0.3527,14191.8
31,640,9400,-0.3662,1.6169,0.1106,5.0787,-0.3663,0.3527,14220.9
31,960,9420,0.0133,2.2643,0.2817,7.3867,-0.1721,0.3527,14248.7
31,1280,9440,0.0531,1.3273,0.1422,5.0624,-0.4265,0.3526,14273.5
31,1600,9460,0.0425,1.1526,0.1378,4.8646,-0.1826,0.3526,14305.3
31,1920,9480,-0.3670,0.3690,0.1798,4.4654,-0.0463,0.3526,14353.7
31,2240,9500,-0.0884,0.2556,0.1759,6.4148,-0.2048,0.3525,14379.0
31,2560,9520,0.2395,0.1683,0.1975,5.4274,-0.1459,0.3525,14405.7
31,2880,9540,-0.3493,0.3834,0.1943,7.8727,-0.3206,0.3526,14434.4
31,3200,9560,0.4763,1.8890,0.1080,5.5580,-0.1438,0.3527,14460.3
31,3520,9580,-0.6536,-0.8667,0.1480,4.3434,-0.1402,0.3527,14486.4
31,3840,9600,-0.0242,-1.5496,0.2046,6.0918,-0.2746,0.3526,14510.2
31,4160,9620,0.3074,0.4155,0.0938,6.2710,-0.2412,0.3525,14534.2
31,4480,9640,-0.7398,-0.9244,0.1856,2.1018,0.1833,0.3526,14557.8
31,4800,9660,0.2276,-1.0064,0.1755,3.5526,-0.0149,0.3527,14581.1
32,128,9680,-0.1155,0.1259,0.1521,6.5153,-0.1395,0.3527,14605.4
32,448,9700,-0.0453,0.4922,0.2318,4.9661,-0.1275,0.3527,14630.3
32,768,9720,-0.1866,-0.0024,0.2189,4.1915,-0.2191,0.3526,14653.7
32,1088,9740,-0.2803,1.7561,0.1032,4.0153,-0.4103,0.3525,14677.2
32,1408,9760,0.0344,-2.9582,0.1783,6.8149,-0.0084,0.3525,14702.2
32,1728,9780,0.0244,0.1261,0.1786,6.0521,-0.1836,0.3525,14727.6
32,2048,9800,0.0717,2.1739,0.0964,4.4426,-0.4793,0.3526,14752.3
32,2368,9820,-0.4338,-0.8978,0.1393,5.8037,-0.1454,0.3526,14777.1
32,2688,9840,-0.6348,-1.1676,0.0914,5.5860,-0.0571,0.3526,14801.8
32,3008,9860,-0.2098,-2.8089,0.1854,5.8828,-0.0379,0.3525,14826.0
32,3328,9880,0.1373,-2.1847,0.3572,4.3025,-0.0283,0.3526,14851.2
32,3648,9900,0.2608,0.7623,0.1530,4.2212,-0.0960,0.3526,14877.0
32,3968,9920,-0.1112,2.0119,0.0943,5.5708,-0.3407,0.3526,14902.6
32,4288,9940,-0.0818,-3.2865,0.0994,7.2521,0.0049,0.3526,14927.8
32,4608,9960,-0.1361,-2.9070,0.1247,5.2253,0.1532,0.3527,14971.9
32,4928,9980,0.5688,1.1053,0.1168,3.7919,-0.1631,0.3527,14995.7
33,256,10000,-0.6061,-2.0530,0.1504,7.4512,0.0875,0.3528,15032.4
33,576,10020,0.5419,-1.7228,0.1182,7.1466,-0.0425,0.3528,15058.5
33,896,10040,-0.8279,-0.0958,0.2931,5.6935,-0.0910,0.3527,15088.5
33,1216,10060,0.1830,-1.1763,0.0876,6.2453,-0.1834,0.3526,15116.0
33,1536,10080,-0.1092,-0.6459,0.1589,4.7621,0.0704,0.3526,15143.9
33,1856,10100,-0.0809,2.0279,0.1140,7.0734,-0.4059,0.3526,15177.6
33,2176,10120,-0.2333,-1.6993,0.1606,5.3594,-0.0839,0.3525,15205.8
33,2496,10140,0.4122,0.7623,0.1522,5.7429,-0.0609,0.3525,15235.2
33,2816,10160,-0.4044,-0.5867,0.1912,5.3208,-0.2850,0.3525,15261.2
33,3136,10180,0.2285,0.0609,0.1607,5.9724,-0.1619,0.3525,15288.4
33,3456,10200,0.0501,0.4310,0.2329,5.5781,-0.0024,0.3525,15318.9
33,3776,10220,0.4243,-0.9392,0.2313,4.7090,-0.3215,0.3525,15344.1
33,4096,10240,0.1084,-0.5390,0.1801,5.0535,-0.0546,0.3525,15372.4
33,4416,10260,-0.6760,-0.8629,0.2693,4.9922,-0.0097,0.3525,15399.5
33,4736,10280,0.3416,0.5800,0.2414,4.0485,-0.1261,0.3524,15443.0
34,64,10300,-0.3062,0.8717,0.1920,8.8109,-0.0673,0.3526,15471.7
34,384,10320,0.4475,-0.3374,0.2259,4.2113,-0.2009,0.3526,15510.7
34,704,10340,-0.7620,0.3525,0.2561,6.5429,-0.2077,0.3525,15548.4
34,1024,10360,-0.1157,-1.4724,0.2113,5.5472,0.0733,0.3525,15580.8
34,1344,10380,0.0585,-0.2454,0.0831,4.2280,-0.0448,0.3524,15606.8
34,1664,10400,-0.1731,-0.5225,0.2074,3.6329,-0.2671,0.3524,15636.3
34,1984,10420,-0.1944,0.0534,0.2211,4.0465,-0.1257,0.3525,15672.2
34,2304,10440,-0.4454,-0.2157,0.1464,7.4034,-0.0578,0.3525,15704.8
34,2624,10460,0.1942,0.6607,0.1138,6.5303,-0.0765,0.3525,15736.0
34,2944,10480,0.2383,-0.8780,0.1302,6.3490,-0.1677,0.3523,15820.4
34,3264,10500,-0.3501,1.3875,0.0783,5.5133,-0.4427,0.3524,15869.8
34,3584,10520,-0.1472,-1.7486,0.1642,5.7195,-0.0780,0.3525,15928.0
34,3904,10540,0.4574,-0.0193,0.3966,5.0854,0.0083,0.3524,16005.5
34,4224,10560,-0.1891,-0.2537,0.1942,8.5921,-0.4088,0.3524,16072.3
34,4544,10580,-0.7116,0.3301,0.1664,6.2484,0.1054,0.3525,16152.2
34,4864,10600,-0.0901,-0.5705,0.0990,7.2430,-0.1122,0.3525,16197.7
35,192,10620,0.1158,-3.2598,0.2760,6.2694,0.2322,0.3526,16269.4
35,512,10640,0.0176,-1.6149,0.4434,8.3524,-0.1768,0.3526,16318.0
35,832,10660,-0.6560,-1.1245,0.4514,7.5195,-0.0407,0.3526,16350.5
35,1152,10680,-0.1931,-1.6269,0.4387,5.2827,0.1524,0.3526,16377.5
35,1472,10700,0.7955,-0.0601,0.2633,6.6534,-0.1609,0.3526,16403.1
35,1792,10720,-0.1457,-0.5752,0.1361,6.9096,-0.2147,0.3525,16431.1
35,2112,10740,-0.1585,1.0575,0.2009,7.0161,-0.0015,0.3526,16490.9
35,2432,10760,0.2064,0.1172,0.1414,7.0265,-0.2772,0.3526,16531.1
35,2752,10780,0.2806,0.9918,0.2113,5.6751,-0.3420,0.3527,16577.1
35,3072,10800,-0.3111,-0.7579,0.7512,9.1120,0.0239,0.3527,16624.4
35,3392,10820,0.0235,2.3672,0.2916,6.5331,-0.2309,0.3527,16658.1
35,3712,10840,0.2193,1.1678,0.2853,6.6803,-0.0929,0.3527,16687.4
35,4032,10860,-0.1911,1.9215,0.2213,5.7601,-0.3232,0.3527,16715.7
35,4352,10880,0.2584,0.0815,0.1516,3.2190,0.0797,0.3527,16750.2
35,4672,10900,-0.5434,-0.8511,0.1987,6.8140,0.0539,0.3528,16783.6
35,4992,10920,0.2078,-1.0586,0.1710,3.9940,0.1735,0.3529,16810.0
36,320,10940,-0.0542,-0.2461,0.0973,3.2154,-0.1356,0.3529,16838.4
36,640,10960,-0.7211,-1.9647,0.1102,5.1711,-0.0971,0.3529,16867.7
36,960,10980,0.2909,-0.0784,0.3239,8.5501,-0.0198,0.3529,16896.5
36,1280,11000,-0.2672,1.6305,0.1478,5.2526,-0.2939,0.3529,16926.8
36,1600,11020,0.3259,-1.5097,0.1840,4.5703,0.1053,0.3529,16954.2
36,1920,11040,-0.0893,-1.2955,0.2171,4.2543,0.1555,0.3528,16987.9
36,2240,11060,0.0172,-0.1940,0.2270,5.9909,-0.0029,0.3528,17011.2
36,2560,11080,-0.3688,-0.0341,0.1820,4.1229,-0.0667,0.3528,17036.7
36,2880,11100,0.0216,1.2591,0.1102,7.1487,-0.2560,0.3528,17063.8
36,3200,11120,-0.4834,0.4151,0.3210,5.2210,-0.0716,0.3529,17088.0
36,3520,11140,-0.0570,2.4141,0.1592,5.3657,-0.1835,0.3529,17113.9
36,3840,11160,0.1970,0.3158,0.0992,4.2825,-0.3956,0.3529,17141.0
36,4160,11180,-0.6060,-2.6927,0.1853,7.5078,0.0339,0.3529,17166.4
36,4480,11200,-0.2981,-0.2204,0.3586,2.9942,0.1343,0.3529,17191.4
36,4800,11220,-0.3145,-0.2540,0.1998,3.2735,-0.0296,0.3529,17215.9
37,128,11240,0.2231,-1.0147,0.1690,5.8148,-0.1139,0.3530,17239.8
37,448,11260,0.2049,0.1227,0.2065,4.6470,0.1244,0.3530,17265.1
37,768,11280,-0.0120,1.4686,0.2380,3.8601,-0.2910,0.3529,17288.8
37,1088,11300,-0.6103,0.7272,0.0995,4.1323,-0.3041,0.3529,17313.2
37,1408,11320,0.0394,-0.2663,0.1101,4.9630,-0.4184,0.3530,17338.8
37,1728,11340,0.0433,0.4368,0.2176,4.4092,-0.0126,0.3530,17364.3
37,2048,11360,-0.1477,-0.4052,0.2170,3.8472,-0.2441,0.3529,17389.0
37,2368,11380,-0.6247,-0.0388,0.1766,4.5184,-0.2242,0.3529,17428.8
37,2688,11400,0.3223,1.1691,0.3603,4.7935,0.0227,0.3529,17469.8
37,3008,11420,0.0459,0.1236,0.3154,4.5354,-0.1392,0.3529,17508.7
37,3328,11440,0.1187,-1.0803,0.4806,3.4343,0.0719,0.3529,17548.3
37,3648,11460,0.0062,0.9127,0.2037,3.6903,-0.0753,0.3530,17584.5
37,3968,11480,-0.0063,-1.1689,0.2542,5.0588,-0.0563,0.3531,17621.1
37,4288,11500,-0.3091,-2.2638,0.1443,6.0076,-0.1074,0.3530,17657.2
37,4608,11520,-0.6339,-1.6094,0.2077,5.1218,0.2948,0.3531,17692.6
37,4928,11540,0.2545,1.1822,0.1589,5.1337,-0.1973,0.3531,17727.3
38,256,11560,0.1893,-1.8752,0.1233,7.2038,0.0868,0.3531,17766.7
38,576,11580,-0.2166,-1.3894,0.2339,7.9725,-0.0171,0.3532,17807.2
38,896,11600,-0.4534,-2.1294,0.5683,7.9235,0.0940,0.3532,17846.0
38,1216,11620,-0.4272,0.5941,0.2144,6.4084,-0.3020,0.3532,17884.1
38,1536,11640,0.6046,-1.0434,0.2987,6.4197,-0.1333,0.3531,17922.2
38,1856,11660,-0.0761,0.4839,0.1584,6.8793,-0.2689,0.3531,17971.6
38,2176,11680,-0.1092,-0.8477,0.1502,5.4960,0.0026,0.3532,18029.3
38,2496,11700,-0.2320,-4.4411,0.3604,7.9777,0.3619,0.3532,18085.9
38,2816,11720,-0.1355,1.3214,0.1642,5.2767,-0.3187,0.3532,18129.2
38,3136,11740,0.1669,0.0670,0.2468,8.0553,-0.3123,0.3532,18167.8
38,3456,11760,-0.3783,-2.0852,0.3393,6.5719,0.0409,0.3532,18206.6
38,3776,11780,0.1819,1.1054,0.3726,6.4198,-0.3060,0.3533,18242.8
38,4096,11800,0.6125,-0.6993,0.3346,5.1054,-0.0904,0.3533,18278.0
38,4416,11820,-0.4810,-0.8267,0.2210,5.0664,-0.0780,0.3533,18314.7
38,4736,11840,0.0937,0.7000,0.2387,3.6810,-0.0325,0.3533,18348.9
39,64,11860,-0.0231,0.5603,0.0788,7.9561,-0.2996,0.3534,18386.3
39,384,11880,-0.2102,-0.2866,0.3401,4.7643,-0.0564,0.3534,18422.9
39,704,11900,-0.2545,-0.5496,0.3607,7.2178,-0.1955,0.3533,18457.8
39,1024,11920,-0.6854,-0.9756,0.3840,7.0534,-0.1713,0.3532,18494.7
39,1344,11940,-0.0876,-1.0502,0.1810,5.1928,0.0065,0.3532,18546.0
39,1664,11960,-0.1289,-0.8509,0.3823,4.5001,-0.1307,0.3532,18606.2
39,1984,11980,-0.1330,0.2679,0.3183,4.1400,-0.1086,0.3533,18653.5
39,2304,12000,-0.1145,1.6015,0.3198,7.9943,-0.1882,0.3534,18703.5
39,2624,12020,-0.3761,-1.9065,0.2172,7.2234,-0.1759,0.3534,18739.4
39,2944,12040,0.2245,0.6925,0.4038,7.2091,-0.3371,0.3533,18770.2
39,3264,12060,-0.6509,0.4591,0.1323,5.8947,-0.4215,0.3533,18797.8
39,3584,12080,-0.0209,0.4785,0.1270,5.3763,-0.1526,0.3534,18830.7
39,3904,12100,0.1942,-3.1338,0.2257,5.1180,-0.0315,0.3534,18863.1
39,4224,12120,-0.2350,1.1089,0.5204,6.4709,-0.2523,0.3534,18889.2
39,4544,12140,0.2505,-1.5745,0.6301,6.4743,0.1181,0.3534,18915.4
39,4864,12160,0.3891,1.8271,0.5720,6.9091,-0.3236,0.3534,18943.7
40,192,12180,-0.4785,-0.9350,0.2166,5.6231,0.0795,0.3535,18968.6
40,512,12200,0.5951,-2.7010,0.2262,7.5219,-0.3039,0.3534,18995.7
40,832,12220,-0.5402,0.3511,0.2531,6.1238,-0.1422,0.3534,19021.6
40,1152,12240,0.0217,-0.2675,0.2719,3.9712,0.2417,0.3534,19050.7
40,1472,12260,0.0522,-0.7336,0.2000,6.6573,-0.0070,0.3533,19078.8
40,1792,12280,0.3019,0.4736,0.3171,6.6846,-0.3399,0.3533,19107.4
40,2112,12300,-0.5566,-1.6959,0.4156,6.0629,0.1063,0.3534,19138.2
40,2432,12320,0.3585,-0.8970,0.4289,8.8791,-0.3558,0.3533,19173.8
40,2752,12340,-0.4219,-0.4535,0.2847,5.9391,-0.2666,0.3534,19210.4
40,3072,12360,0.0523,-0.5919,0.3136,8.0200,-0.4147,0.3533,19248.3
40,3392,12380,0.0667,1.0827,0.5843,5.8175,-0.0620,0.3533,19290.5
