epoch,episode,batch,loss,policy_loss,value_loss,kl,entropy,avg_reward,advantage_mean,ratio_mean,ratio_clip_frac,succ_rate,elapsed_s
12,1408,3520,-0.1687,-2.2990,0.0931,0.1139,7.9680,-0.0878,0.0000,1.0000,0.0000,0.3549,8257.6
12,1728,3540,0.0216,1.0208,0.1595,0.4950,6.8146,0.0021,-0.0000,1.0000,0.0000,0.3549,8287.0
12,2048,3560,0.4467,-0.4824,0.1035,0.1719,4.7126,-0.3084,-0.0000,1.0000,0.0000,0.3547,8316.0
12,2368,3580,-0.4903,0.5402,0.1311,0.2332,4.0418,-0.3521,0.0000,1.0000,0.0000,0.3547,8343.7
12,2688,3600,0.3880,-1.4310,0.1683,0.2566,5.6344,0.0668,-0.0000,1.0000,0.0000,0.3547,8372.4
12,3008,3620,-1.0160,-0.2592,0.1595,0.3099,7.3642,-0.1042,0.0000,1.0000,0.0000,0.3543,8401.2
12,3328,3640,0.5401,0.6457,0.1246,0.1529,5.2062,-0.4019,0.0000,1.0000,0.0000,0.3545,8430.4
12,3648,3660,-0.7389,-0.5029,0.1535,0.2804,5.2211,-0.1565,0.0000,1.0000,0.0000,0.3548,8459.5
12,3968,3680,-0.1359,0.9830,0.1620,0.1503,7.2997,-0.2999,-0.0000,1.0000,0.0000,0.3550,8489.0
12,4288,3700,0.1160,-2.0405,0.1188,0.2346,7.2698,-0.0184,0.0000,1.0000,0.0000,0.3550,8517.2
12,4608,3720,-0.2319,-1.8510,0.2136,0.2305,5.3694,0.2963,-0.0000,1.0000,0.0000,0.3552,8546.4
12,4928,3740,-0.0454,0.8955,0.0803,0.3982,3.8055,-0.2368,-0.0000,1.0000,0.0000,0.3550,8572.5
13,256,3760,-0.5641,-1.6773,0.0364,0.2964,8.1334,0.0972,0.0000,1.0000,0.0000,0.3551,8601.7
13,576,3780,0.1806,1.1267,0.1802,0.1412,8.0164,-0.0565,0.0000,1.0000,0.0000,0.3549,8630.0
